dataset_id,method,theta,threshold,precision,recall,num_detected,num_true
3,v0,0.2704959730463135,1.0,0.4031762295081967,0.8390191897654584,1952,938
3,v0,0.2704959730463135,2.0,0.539360872954014,0.7377398720682303,1283,938
3,v0,0.2704959730463135,3.0,0.6637837837837838,0.6545842217484008,925,938
3,v0,0.2704959730463135,4.0,0.7600554785020804,0.5842217484008528,721,938
3,v0,0.2704959730463135,5.0,0.8344370860927153,0.5373134328358209,604,938
3,v0,0.2704959730463135,6.0,0.905511811023622,0.4904051172707889,508,938
3,v0,0.2704959730463135,7.0,0.9423503325942351,0.453091684434968,451,938
3,v0,0.2704959730463135,8.0,0.9678217821782178,0.4168443496801706,404,938
3,v0,0.2704959730463135,9.0,0.9776536312849162,0.373134328358209,358,938
3,v0,0.2704959730463135,10.0,0.9932885906040269,0.31556503198294245,298,938
3,v0,0.2704959730463135,11.0,1.0,0.24307036247334754,228,938
3,v0,0.2704959730463135,12.0,1.0,0.1673773987206823,157,938
3,v0,0.2704959730463135,13.0,1.0,0.1044776119402985,98,938
3,v0,0.2704959730463135,14.0,1.0,0.05863539445628998,55,938
3,v0,0.2704959730463135,15.0,1.0,0.042643923240938165,40,938
3,v0,0.2704959730463135,16.0,1.0,0.035181236673773986,33,938
3,v0,0.2704959730463135,17.0,1.0,0.028784648187633263,27,938
3,v0,0.2704959730463135,18.0,1.0,0.024520255863539446,23,938
3,v0,0.2704959730463135,19.0,1.0,0.01812366737739872,17,938
3,v0,0.2704959730463135,20.0,1.0,0.014925373134328358,14,938
3,v0,0.2704959730463135,21.0,1.0,0.013859275053304905,13,938
3,v0,0.2704959730463135,22.0,1.0,0.011727078891257996,11,938
3,v0,0.2704959730463135,23.0,1.0,0.009594882729211088,9,938
3,v0,0.2704959730463135,24.0,1.0,0.008528784648187633,8,938
3,v0,0.2704959730463135,25.0,1.0,0.006396588486140725,6,938
3,v0,0.2704959730463135,26.0,1.0,0.0042643923240938165,4,938
3,v0,0.2704959730463135,27.0,1.0,0.0042643923240938165,4,938
3,v0,0.2704959730463135,28.0,1.0,0.0031982942430703624,3,938
3,v0,0.2704959730463135,29.0,1.0,0.0031982942430703624,3,938
3,v0,0.2704959730463135,30.0,1.0,0.0021321961620469083,2,938
3,v0,0.2704959730463135,31.0,1.0,0.0021321961620469083,2,938
3,v0,0.2704959730463135,32.0,1.0,0.0021321961620469083,2,938
3,v0,0.2704959730463135,33.0,1.0,0.0021321961620469083,2,938
3,v0,0.2704959730463135,34.0,0.0,0.0,0,938
3,v0,0.2704959730463135,35.0,0.0,0.0,0,938
3,v0,0.2704959730463135,36.0,0.0,0.0,0,938
3,v0,0.2704959730463135,37.0,0.0,0.0,0,938
3,v0,0.2704959730463135,38.0,0.0,0.0,0,938
3,v0,0.2704959730463135,39.0,0.0,0.0,0,938
3,v0,0.2704959730463135,40.0,0.0,0.0,0,938
3,v1,0.2704959730463135,0.0,0.28307588985896576,0.8987206823027718,2978,938
3,v1,0.2704959730463135,1.0,0.3507496592457974,0.8230277185501066,2201,938
3,v1,0.2704959730463135,2.0,0.418854415274463,0.7484008528784648,1676,938
3,v1,0.2704959730463135,3.0,0.481089258698941,0.6780383795309168,1322,938
3,v1,0.2704959730463135,4.0,0.5541586073500967,0.6108742004264393,1034,938
3,v1,0.2704959730463135,5.0,0.6329723225030084,0.5607675906183369,831,938
3,v1,0.2704959730463135,6.0,0.696969696969697,0.5149253731343284,693,938
3,v1,0.2704959730463135,7.0,0.7553191489361702,0.4541577825159915,564,938
3,v1,0.2704959730463135,8.0,0.8105906313645621,0.42430703624733473,491,938
3,v1,0.2704959730463135,9.0,0.8528735632183908,0.39552238805970147,435,938
3,v1,0.2704959730463135,10.0,0.8903061224489796,0.3720682302771855,392,938
3,v1,0.2704959730463135,11.0,0.9263456090651558,0.3486140724946695,353,938
3,v1,0.2704959730463135,12.0,0.9440993788819876,0.32409381663113007,322,938
3,v1,0.2704959730463135,13.0,0.9444444444444444,0.2899786780383795,288,938
3,v1,0.2704959730463135,14.0,0.9571984435797666,0.2622601279317697,257,938
3,v1,0.2704959730463135,15.0,0.9650655021834061,0.23560767590618337,229,938
3,v1,0.2704959730463135,16.0,0.9751243781094527,0.208955223880597,201,938
3,v1,0.2704959730463135,17.0,0.9770114942528736,0.1812366737739872,174,938
3,v1,0.2704959730463135,18.0,0.9931972789115646,0.15565031982942432,147,938
3,v1,0.2704959730463135,19.0,1.0,0.13539445628997868,127,938
3,v1,0.2704959730463135,20.0,1.0,0.1162046908315565,109,938
3,v1,0.2704959730463135,21.0,1.0,0.09914712153518124,93,938
3,v1,0.2704959730463135,22.0,1.0,0.08848614072494669,83,938
3,v1,0.2704959730463135,23.0,1.0,0.07782515991471216,73,938
3,v1,0.2704959730463135,24.0,1.0,0.07036247334754797,66,938
3,v1,0.2704959730463135,25.0,1.0,0.05970149253731343,56,938
3,v1,0.2704959730463135,26.0,1.0,0.05650319829424307,53,938
3,v1,0.2704959730463135,27.0,1.0,0.0511727078891258,48,938
3,v1,0.2704959730463135,28.0,1.0,0.04477611940298507,42,938
3,v1,0.2704959730463135,29.0,1.0,0.04051172707889126,38,938
3,v1,0.2704959730463135,30.0,1.0,0.03411513859275053,32,938
3,v1,0.2704959730463135,31.0,1.0,0.03091684434968017,29,938
3,v1,0.2704959730463135,32.0,1.0,0.026652452025586353,25,938
3,v1,0.2704959730463135,33.0,1.0,0.023454157782515993,22,938
3,v1,0.2704959730463135,34.0,1.0,0.02025586353944563,19,938
3,v1,0.2704959730463135,35.0,1.0,0.019189765458422176,18,938
3,v1,0.2704959730463135,36.0,1.0,0.019189765458422176,18,938
3,v1,0.2704959730463135,37.0,1.0,0.017057569296375266,16,938
3,v1,0.2704959730463135,38.0,1.0,0.014925373134328358,14,938
3,v1,0.2704959730463135,39.0,1.0,0.011727078891257996,11,938
3,v1,0.2704959730463135,40.0,1.0,0.009594882729211088,9,938
3,v2,0.2704959730463135,0.0,0.28083989501312334,0.9125799573560768,3048,938
3,v2,0.2704959730463135,1.0,0.3070401769259123,0.8880597014925373,2713,938
3,v2,0.2704959730463135,2.0,0.34282073067119795,0.8603411513859275,2354,938
3,v2,0.2704959730463135,3.0,0.3760310528869481,0.826226012793177,2061,938
3,v2,0.2704959730463135,4.0,0.408619749045281,0.7985074626865671,1833,938
3,v2,0.2704959730463135,5.0,0.43902439024390244,0.767590618336887,1640,938
3,v2,0.2704959730463135,6.0,0.4686868686868687,0.7420042643923241,1485,938
3,v2,0.2704959730463135,7.0,0.49962546816479403,0.7110874200426439,1335,938
3,v2,0.2704959730463135,8.0,0.5378221113881961,0.6897654584221748,1203,938
3,v2,0.2704959730463135,9.0,0.5736363636363636,0.6727078891257996,1100,938
3,v2,0.2704959730463135,10.0,0.6029126213592233,0.662046908315565,1030,938
3,v2,0.2704959730463135,11.0,0.6286919831223629,0.6353944562899787,948,938
3,v2,0.2704959730463135,12.0,0.6588785046728972,0.6012793176972282,856,938
3,v2,0.2704959730463135,13.0,0.6871088861076345,0.5852878464818764,799,938
3,v2,0.2704959730463135,14.0,0.7118193891102258,0.5714285714285714,753,938
3,v2,0.2704959730463135,15.0,0.73006993006993,0.5565031982942431,715,938
3,v2,0.2704959730463135,16.0,0.755192878338279,0.5426439232409381,674,938
3,v2,0.2704959730463135,17.0,0.7848101265822784,0.5287846481876333,632,938
3,v2,0.2704959730463135,18.0,0.8080133555926544,0.5159914712153518,599,938
3,v2,0.2704959730463135,19.0,0.8289703315881326,0.5063965884861408,573,938
3,v2,0.2704959730463135,20.0,0.8474264705882353,0.4914712153518124,544,938
3,v2,0.2704959730463135,21.0,0.8568702290076335,0.47867803837953093,524,938
3,v2,0.2704959730463135,22.0,0.876984126984127,0.47121535181236673,504,938
3,v2,0.2704959730463135,23.0,0.895397489539749,0.4562899786780384,478,938
3,v2,0.2704959730463135,24.0,0.9088937093275488,0.4466950959488273,461,938
3,v2,0.2704959730463135,25.0,0.9147982062780269,0.4349680170575693,446,938
3,v2,0.2704959730463135,26.0,0.9284064665127021,0.42857142857142855,433,938
3,v2,0.2704959730463135,27.0,0.9444444444444444,0.4168443496801706,414,938
3,v2,0.2704959730463135,28.0,0.9454094292803971,0.40618336886993606,403,938
3,v2,0.2704959730463135,29.0,0.9468354430379747,0.39872068230277186,395,938
3,v2,0.2704959730463135,30.0,0.9483204134366925,0.39125799573560766,387,938
3,v2,0.2704959730463135,31.0,0.9549071618037135,0.3837953091684435,377,938
3,v2,0.2704959730463135,32.0,0.9648648648648649,0.3805970149253731,370,938
3,v2,0.2704959730463135,33.0,0.9695290858725761,0.373134328358209,361,938
3,v2,0.2704959730463135,34.0,0.9689265536723164,0.3656716417910448,354,938
3,v2,0.2704959730463135,35.0,0.9710982658959537,0.3582089552238806,346,938
3,v2,0.2704959730463135,36.0,0.9735294117647059,0.35287846481876334,340,938
3,v2,0.2704959730463135,37.0,0.972972972972973,0.34541577825159914,333,938
3,v2,0.2704959730463135,38.0,0.975609756097561,0.3411513859275053,328,938
3,v2,0.2704959730463135,39.0,0.978125,0.3336886993603412,320,938
3,v2,0.2704959730463135,40.0,0.9779179810725552,0.3304904051172708,317,938
4,ref,0.29673024081888694,0.0,0.30243055555555554,0.910135841170324,2880,957
4,ref,0.29673024081888694,1.0,0.4106776180698152,0.8359456635318704,1948,957
4,ref,0.29673024081888694,2.0,0.5282608695652173,0.7617554858934169,1380,957
4,ref,0.29673024081888694,3.0,0.621268656716418,0.6959247648902821,1072,957
4,ref,0.29673024081888694,4.0,0.7300832342449465,0.6415882967607106,841,957
4,ref,0.29673024081888694,5.0,0.807909604519774,0.5977011494252874,708,957
4,ref,0.29673024081888694,6.0,0.8739903069466882,0.5653082549634274,619,957
4,ref,0.29673024081888694,7.0,0.9173989455184535,0.5454545454545454,569,957
4,ref,0.29673024081888694,8.0,0.9485714285714286,0.5203761755485894,525,957
4,ref,0.29673024081888694,9.0,0.9678714859437751,0.5036572622779519,498,957
4,ref,0.29673024081888694,10.0,0.96875,0.48589341692789967,480,957
4,ref,0.29673024081888694,11.0,0.9846491228070176,0.46917450365726227,456,957
4,ref,0.29673024081888694,12.0,0.9864559819413092,0.4566353187042842,443,957
4,ref,0.29673024081888694,13.0,0.986046511627907,0.4430512016718913,430,957
4,ref,0.29673024081888694,14.0,0.9879807692307693,0.42946708463949845,416,957
4,ref,0.29673024081888694,15.0,0.9925925925925926,0.4200626959247649,405,957
4,ref,0.29673024081888694,16.0,0.9974358974358974,0.406478578892372,390,957
4,ref,0.29673024081888694,17.0,1.0,0.39184952978056425,375,957
4,ref,0.29673024081888694,18.0,1.0,0.3772204806687565,361,957
4,ref,0.29673024081888694,19.0,1.0,0.367816091954023,352,957
4,ref,0.29673024081888694,20.0,1.0,0.3510971786833856,336,957
4,ref,0.29673024081888694,21.0,1.0,0.3375130616509927,323,957
4,ref,0.29673024081888694,22.0,1.0,0.3270637408568443,313,957
4,ref,0.29673024081888694,23.0,1.0,0.3155694879832811,302,957
4,ref,0.29673024081888694,24.0,1.0,0.2998955067920585,287,957
4,ref,0.29673024081888694,25.0,1.0,0.290491118077325,278,957
4,ref,0.29673024081888694,26.0,1.0,0.2769070010449321,265,957
4,ref,0.29673024081888694,27.0,1.0,0.26227795193312436,251,957
4,ref,0.29673024081888694,28.0,1.0,0.2476489028213166,237,957
4,ref,0.29673024081888694,29.0,1.0,0.24346917450365727,233,957
4,ref,0.29673024081888694,30.0,1.0,0.2309299895506792,221,957
4,ref,0.29673024081888694,31.0,1.0,0.22466039707419017,215,957
4,ref,0.29673024081888694,32.0,1.0,0.2142110762800418,205,957
4,ref,0.29673024081888694,33.0,1.0,0.19958202716823406,191,957
4,ref,0.29673024081888694,34.0,1.0,0.18704284221525602,179,957
4,ref,0.29673024081888694,35.0,1.0,0.17345872518286312,166,957
4,ref,0.29673024081888694,36.0,1.0,0.16405433646812956,157,957
4,ref,0.29673024081888694,37.0,1.0,0.1536050156739812,147,957
4,ref,0.29673024081888694,38.0,1.0,0.14420062695924765,138,957
4,ref,0.29673024081888694,39.0,1.0,0.13584117032392895,130,957
4,ref,0.29673024081888694,40.0,1.0,0.12852664576802508,123,957
4,v0,0.29673024081888694,0.0,0.29439409197717353,0.9164054336468129,2979,957
4,v0,0.29673024081888694,1.0,0.40547389761784086,0.8359456635318704,1973,957
4,v0,0.29673024081888694,2.0,0.5450381679389313,0.7460815047021944,1310,957
4,v0,0.29673024081888694,3.0,0.656964656964657,0.6603970741901777,962,957
4,v0,0.29673024081888694,4.0,0.7431906614785992,0.5987460815047022,771,957
4,v0,0.29673024081888694,5.0,0.8377952755905512,0.5559038662486938,635,957
4,v0,0.29673024081888694,6.0,0.8916518650088809,0.5245559038662487,563,957
4,v0,0.29673024081888694,7.0,0.9230769230769231,0.4890282131661442,507,957
4,v0,0.29673024081888694,8.0,0.949671772428884,0.4535005224660397,457,957
4,v0,0.29673024081888694,9.0,0.9704433497536946,0.4117032392894462,406,957
4,v0,0.29673024081888694,10.0,0.9774011299435028,0.361546499477534,354,957
4,v0,0.29673024081888694,11.0,0.9790940766550522,0.2936259143155695,287,957
4,v0,0.29673024081888694,12.0,0.9774774774774775,0.22675026123301986,222,957
4,v0,0.29673024081888694,13.0,0.974025974025974,0.15673981191222572,154,957
4,v0,0.29673024081888694,14.0,0.9761904761904762,0.08568443051201671,84,957
4,v0,0.29673024081888694,15.0,0.9807692307692307,0.05329153605015674,52,957
4,v0,0.29673024081888694,16.0,0.9722222222222222,0.03657262277951933,36,957
4,v0,0.29673024081888694,17.0,0.9666666666666667,0.030303030303030304,30,957
4,v0,0.29673024081888694,18.0,1.0,0.027168234064785787,26,957
4,v0,0.29673024081888694,19.0,1.0,0.0219435736677116,21,957
4,v0,0.29673024081888694,20.0,1.0,0.017763845350052248,17,957
4,v0,0.29673024081888694,21.0,1.0,0.01567398119122257,15,957
4,v0,0.29673024081888694,22.0,1.0,0.014629049111807733,14,957
4,v0,0.29673024081888694,23.0,1.0,0.013584117032392894,13,957
4,v0,0.29673024081888694,24.0,1.0,0.009404388714733543,9,957
4,v0,0.29673024081888694,25.0,1.0,0.008359456635318705,8,957
4,v0,0.29673024081888694,26.0,1.0,0.006269592476489028,6,957
4,v0,0.29673024081888694,27.0,1.0,0.00522466039707419,5,957
4,v0,0.29673024081888694,28.0,1.0,0.003134796238244514,3,957
4,v0,0.29673024081888694,29.0,1.0,0.0020898641588296763,2,957
4,v0,0.29673024081888694,30.0,1.0,0.0020898641588296763,2,957
4,v0,0.29673024081888694,31.0,1.0,0.0020898641588296763,2,957
4,v0,0.29673024081888694,32.0,1.0,0.0020898641588296763,2,957
4,v0,0.29673024081888694,33.0,1.0,0.0010449320794148381,1,957
4,v0,0.29673024081888694,34.0,1.0,0.0010449320794148381,1,957
4,v0,0.29673024081888694,35.0,1.0,0.0010449320794148381,1,957
4,v0,0.29673024081888694,36.0,1.0,0.0010449320794148381,1,957
4,v0,0.29673024081888694,37.0,0.0,0.0,0,957
4,v0,0.29673024081888694,38.0,0.0,0.0,0,957
4,v0,0.29673024081888694,39.0,0.0,0.0,0,957
4,v0,0.29673024081888694,40.0,0.0,0.0,0,957
4,v1,0.29673024081888694,0.0,0.29205366357069146,0.8871473354231975,2907,957
4,v1,0.29673024081888694,1.0,0.3580827067669173,0.7962382445141066,2128,957
4,v1,0.29673024081888694,2.0,0.4270573566084788,0.7157784743991641,1604,957
4,v1,0.29673024081888694,3.0,0.5077173030056864,0.6530825496342738,1231,957
4,v1,0.29673024081888694,4.0,0.5812562313060817,0.6091954022988506,1003,957
4,v1,0.29673024081888694,5.0,0.6514778325123153,0.5527690700104493,812,957
4,v1,0.29673024081888694,6.0,0.7130307467057101,0.5088819226750261,683,957
4,v1,0.29673024081888694,7.0,0.7512605042016807,0.4670846394984326,595,957
4,v1,0.29673024081888694,8.0,0.8035019455252919,0.4315569487983281,514,957
4,v1,0.29673024081888694,9.0,0.8329621380846325,0.39080459770114945,449,957
4,v1,0.29673024081888694,10.0,0.8702290076335878,0.3573667711598746,393,957
4,v1,0.29673024081888694,11.0,0.9040697674418605,0.32497387669801464,344,957
4,v1,0.29673024081888694,12.0,0.9387096774193548,0.30407523510971785,310,957
4,v1,0.29673024081888694,13.0,0.9494584837545126,0.27481713688610243,277,957
4,v1,0.29673024081888694,14.0,0.961864406779661,0.23719958202716823,236,957
4,v1,0.29673024081888694,15.0,0.9807692307692307,0.21316614420062696,208,957
4,v1,0.29673024081888694,16.0,0.9894179894179894,0.19540229885057472,189,957
4,v1,0.29673024081888694,17.0,0.9880952380952381,0.17345872518286312,168,957
4,v1,0.29673024081888694,18.0,0.986013986013986,0.14733542319749215,143,957
4,v1,0.29673024081888694,19.0,0.9922480620155039,0.13375130616509928,129,957
4,v1,0.29673024081888694,20.0,1.0,0.11389759665621735,109,957
4,v1,0.29673024081888694,21.0,1.0,0.08986415882967608,86,957
4,v1,0.29673024081888694,22.0,1.0,0.07628004179728318,73,957
4,v1,0.29673024081888694,23.0,1.0,0.06374085684430512,61,957
4,v1,0.29673024081888694,24.0,1.0,0.05642633228840126,54,957
4,v1,0.29673024081888694,25.0,1.0,0.051201671891327065,49,957
4,v1,0.29673024081888694,26.0,1.0,0.04493207941483804,43,957
4,v1,0.29673024081888694,27.0,1.0,0.04179728317659352,40,957
4,v1,0.29673024081888694,28.0,1.0,0.03657262277951933,35,957
4,v1,0.29673024081888694,29.0,1.0,0.03134796238244514,30,957
4,v1,0.29673024081888694,30.0,1.0,0.02821316614420063,27,957
4,v1,0.29673024081888694,31.0,1.0,0.025078369905956112,24,957
4,v1,0.29673024081888694,32.0,1.0,0.024033437826541274,23,957
4,v1,0.29673024081888694,33.0,1.0,0.0219435736677116,21,957
4,v1,0.29673024081888694,34.0,1.0,0.018808777429467086,18,957
4,v1,0.29673024081888694,35.0,1.0,0.017763845350052248,17,957
4,v1,0.29673024081888694,36.0,1.0,0.01567398119122257,15,957
4,v1,0.29673024081888694,37.0,1.0,0.013584117032392894,13,957
4,v1,0.29673024081888694,38.0,1.0,0.012539184952978056,12,957
4,v1,0.29673024081888694,39.0,1.0,0.012539184952978056,12,957
4,v1,0.29673024081888694,40.0,1.0,0.011494252873563218,11,957
4,v2,0.29673024081888694,0.0,0.28851261620185925,0.9080459770114943,3012,957
4,v2,0.29673024081888694,1.0,0.314739564093092,0.890282131661442,2707,957
4,v2,0.29673024081888694,2.0,0.341996699669967,0.8662486938349008,2424,957
4,v2,0.29673024081888694,3.0,0.37366713027352805,0.8422152560083594,2157,957
4,v2,0.29673024081888694,4.0,0.40572916666666664,0.8140020898641588,1920,957
4,v2,0.29673024081888694,5.0,0.43797320908561443,0.7857889237199582,1717,957
4,v2,0.29673024081888694,6.0,0.47416020671834624,0.7669801462904912,1548,957
4,v2,0.29673024081888694,7.0,0.5010570824524313,0.7429467084639498,1419,957
4,v2,0.29673024081888694,8.0,0.5343213728549142,0.7157784743991641,1282,957
4,v2,0.29673024081888694,9.0,0.565180102915952,0.6886102403343782,1166,957
4,v2,0.29673024081888694,10.0,0.599247412982126,0.6656217345872518,1063,957
4,v2,0.29673024081888694,11.0,0.6337741607324516,0.6509926854754441,983,957
4,v2,0.29673024081888694,12.0,0.6641221374045801,0.6363636363636364,917,957
4,v2,0.29673024081888694,13.0,0.6927570093457944,0.619644723092999,856,957
4,v2,0.29673024081888694,14.0,0.722636815920398,0.6071055381400209,804,957
4,v2,0.29673024081888694,15.0,0.7377260981912145,0.5966562173458725,774,957
4,v2,0.29673024081888694,16.0,0.7608108108108108,0.5882967607105538,740,957
4,v2,0.29673024081888694,17.0,0.7858156028368795,0.5788923719958202,705,957
4,v2,0.29673024081888694,18.0,0.7979351032448377,0.5653082549634274,678,957
4,v2,0.29673024081888694,19.0,0.8098159509202454,0.5517241379310345,652,957
4,v2,0.29673024081888694,20.0,0.8242811501597445,0.5391849529780565,626,957
4,v2,0.29673024081888694,21.0,0.8480801335559266,0.5308254963427377,599,957
4,v2,0.29673024081888694,22.0,0.8650519031141869,0.522466039707419,578,957
4,v2,0.29673024081888694,23.0,0.8826714801444043,0.5109717868338558,554,957
4,v2,0.29673024081888694,24.0,0.8984962406015038,0.4994775339602926,532,957
4,v2,0.29673024081888694,25.0,0.9174852652259332,0.48798328108672934,509,957
4,v2,0.29673024081888694,26.0,0.9235412474849095,0.47962382445141066,497,957
4,v2,0.29673024081888694,27.0,0.9350104821802935,0.4660397074190178,477,957
4,v2,0.29673024081888694,28.0,0.9436008676789588,0.45454545454545453,461,957
4,v2,0.29673024081888694,29.0,0.9508928571428571,0.445141065830721,448,957
4,v2,0.29673024081888694,30.0,0.9564220183486238,0.43573667711598746,436,957
4,v2,0.29673024081888694,31.0,0.9603729603729604,0.43051201671891326,429,957
4,v2,0.29673024081888694,32.0,0.9615384615384616,0.4179728317659352,416,957
4,v2,0.29673024081888694,33.0,0.9633251833740831,0.4117032392894462,409,957
4,v2,0.29673024081888694,34.0,0.9696202531645569,0.400208986415883,395,957
4,v2,0.29673024081888694,35.0,0.9717948717948718,0.3960292580982236,390,957
4,v2,0.29673024081888694,36.0,0.9712041884816754,0.3876698014629049,382,957
4,v2,0.29673024081888694,37.0,0.9704301075268817,0.3772204806687565,372,957
4,v2,0.29673024081888694,38.0,0.9752747252747253,0.3709508881922675,364,957
4,v2,0.29673024081888694,39.0,0.9747899159663865,0.36363636363636365,357,957
4,v2,0.29673024081888694,40.0,0.9772079772079773,0.35841170323928945,351,957
5,ref,0.26738416158399464,0.0,0.30327298050139273,0.9044652128764278,2872,963
5,ref,0.26738416158399464,1.0,0.4101642710472279,0.829698857736241,1948,963
5,ref,0.26738416158399464,2.0,0.5133053221288515,0.7611630321910696,1428,963
5,ref,0.26738416158399464,3.0,0.6271028037383177,0.6967808930425753,1070,963
5,ref,0.26738416158399464,4.0,0.719626168224299,0.6396677050882659,856,963
5,ref,0.26738416158399464,5.0,0.803921568627451,0.5960539979231568,714,963
5,ref,0.26738416158399464,6.0,0.869281045751634,0.5524402907580478,612,963
5,ref,0.26738416158399464,7.0,0.9168173598553345,0.5264797507788161,553,963
5,ref,0.26738416158399464,8.0,0.9383429672447013,0.505711318795431,519,963
5,ref,0.26738416158399464,9.0,0.959349593495935,0.490134994807892,492,963
5,ref,0.26738416158399464,10.0,0.9740820734341252,0.4683281412253375,463,963
5,ref,0.26738416158399464,11.0,0.9910112359550561,0.45794392523364486,445,963
5,ref,0.26738416158399464,12.0,0.9906759906759907,0.44132917964693663,429,963
5,ref,0.26738416158399464,13.0,0.9927536231884058,0.42679127725856697,414,963
5,ref,0.26738416158399464,14.0,0.9950124688279302,0.4143302180685358,401,963
5,ref,0.26738416158399464,15.0,1.0,0.40809968847352024,393,963
5,ref,0.26738416158399464,16.0,1.0,0.3935617860851506,379,963
5,ref,0.26738416158399464,17.0,1.0,0.3811007268951194,367,963
5,ref,0.26738416158399464,18.0,1.0,0.37590861889927313,362,963
5,ref,0.26738416158399464,19.0,1.0,0.3613707165109034,348,963
5,ref,0.26738416158399464,20.0,1.0,0.34579439252336447,333,963
5,ref,0.26738416158399464,21.0,1.0,0.3343717549325026,322,963
5,ref,0.26738416158399464,22.0,1.0,0.32191069574247144,310,963
5,ref,0.26738416158399464,23.0,1.0,0.304257528556594,293,963
5,ref,0.26738416158399464,24.0,1.0,0.29179646936656284,281,963
5,ref,0.26738416158399464,25.0,1.0,0.2793354101765317,269,963
5,ref,0.26738416158399464,26.0,1.0,0.26791277258566976,258,963
5,ref,0.26738416158399464,27.0,1.0,0.2585669781931464,249,963
5,ref,0.26738416158399464,28.0,1.0,0.24091381100726894,232,963
5,ref,0.26738416158399464,29.0,1.0,0.2222222222222222,214,963
5,ref,0.26738416158399464,30.0,1.0,0.21287642782969884,205,963
5,ref,0.26738416158399464,31.0,1.0,0.2035306334371755,196,963
5,ref,0.26738416158399464,32.0,1.0,0.19314641744548286,186,963
5,ref,0.26738416158399464,33.0,1.0,0.17964693665628245,173,963
5,ref,0.26738416158399464,34.0,1.0,0.1671858774662513,161,963
5,ref,0.26738416158399464,35.0,1.0,0.15680166147455868,151,963
5,ref,0.26738416158399464,36.0,1.0,0.14122533748701974,136,963
5,ref,0.26738416158399464,37.0,1.0,0.1360332294911734,131,963
5,ref,0.26738416158399464,38.0,1.0,0.12668743509865005,122,963
5,ref,0.26738416158399464,39.0,1.0,0.12045690550363447,116,963
5,ref,0.26738416158399464,40.0,1.0,0.10903426791277258,105,963
5,v0,0.26738416158399464,0.0,0.2949061662198391,0.9138110072689511,2984,963
5,v0,0.26738416158399464,1.0,0.41431556948798326,0.8234683281412254,1914,963
5,v0,0.26738416158399464,2.0,0.5411222136817833,0.731048805815161,1301,963
5,v0,0.26738416158399464,3.0,0.6666666666666666,0.6583592938733126,951,963
5,v0,0.26738416158399464,4.0,0.7675675675675676,0.5898234683281413,740,963
5,v0,0.26738416158399464,5.0,0.839546191247974,0.5379023883696781,617,963
5,v0,0.26738416158399464,6.0,0.8917910447761194,0.4963655244029076,536,963
5,v0,0.26738416158399464,7.0,0.9334763948497854,0.4517133956386293,466,963
5,v0,0.26738416158399464,8.0,0.9542168674698795,0.411214953271028,415,963
5,v0,0.26738416158399464,9.0,0.9722991689750693,0.3644859813084112,361,963
5,v0,0.26738416158399464,10.0,0.98,0.3052959501557632,300,963
5,v0,0.26738416158399464,11.0,0.9875518672199171,0.24714434060228452,241,963
5,v0,0.26738416158399464,12.0,0.9878787878787879,0.16926272066458983,165,963
5,v0,0.26738416158399464,13.0,0.9896907216494846,0.09968847352024922,97,963
5,v0,0.26738416158399464,14.0,1.0,0.06542056074766354,63,963
5,v0,0.26738416158399464,15.0,1.0,0.040498442367601244,39,963
5,v0,0.26738416158399464,16.0,1.0,0.032191069574247146,31,963
5,v0,0.26738416158399464,17.0,1.0,0.028037383177570093,27,963
5,v0,0.26738416158399464,18.0,1.0,0.023883696780893044,23,963
5,v0,0.26738416158399464,19.0,1.0,0.020768431983385256,20,963
5,v0,0.26738416158399464,20.0,1.0,0.016614745586708203,16,963
5,v0,0.26738416158399464,21.0,1.0,0.01557632398753894,15,963
5,v0,0.26738416158399464,22.0,1.0,0.01142263759086189,11,963
5,v0,0.26738416158399464,23.0,1.0,0.009345794392523364,9,963
5,v0,0.26738416158399464,24.0,1.0,0.009345794392523364,9,963
5,v0,0.26738416158399464,25.0,1.0,0.008307372793354102,8,963
5,v0,0.26738416158399464,26.0,1.0,0.008307372793354102,8,963
5,v0,0.26738416158399464,27.0,1.0,0.008307372793354102,8,963
5,v0,0.26738416158399464,28.0,1.0,0.005192107995846314,5,963
5,v0,0.26738416158399464,29.0,1.0,0.005192107995846314,5,963
5,v0,0.26738416158399464,30.0,1.0,0.005192107995846314,5,963
5,v0,0.26738416158399464,31.0,1.0,0.004153686396677051,4,963
5,v0,0.26738416158399464,32.0,1.0,0.003115264797507788,3,963
5,v0,0.26738416158399464,33.0,1.0,0.003115264797507788,3,963
5,v0,0.26738416158399464,34.0,1.0,0.003115264797507788,3,963
5,v0,0.26738416158399464,35.0,1.0,0.003115264797507788,3,963
5,v0,0.26738416158399464,36.0,1.0,0.0020768431983385254,2,963
5,v0,0.26738416158399464,37.0,1.0,0.0010384215991692627,1,963
5,v0,0.26738416158399464,38.0,1.0,0.0010384215991692627,1,963
5,v0,0.26738416158399464,39.0,1.0,0.0010384215991692627,1,963
5,v0,0.26738416158399464,40.0,1.0,0.0010384215991692627,1,963
5,v1,0.26738416158399464,0.0,0.2963464140730717,0.9096573208722741,2956,963
5,v1,0.26738416158399464,1.0,0.37193144974525244,0.833852544132918,2159,963
5,v1,0.26738416158399464,2.0,0.44093078758949883,0.7673935617860852,1676,963
5,v1,0.26738416158399464,3.0,0.5092165898617511,0.6884735202492211,1302,963
